,Subject,Start Date,Start Time,End Time,Description,End Date,Categories,Start DateTime,End DateTime,Time Spent,Time Spent (Minutes),Month,Day
4028,Χαζεύω,25/9/2024,08:00:00,08:30:00," 
",25/9/2024,Χαζεύω,2024-09-25 08:00:00,2024-09-25 08:30:00,0 days 00:30:00,30.0,September,25
4029,Break,25/9/2024,15:45:00,16:00:00," 
",25/9/2024,Break,2024-09-25 15:45:00,2024-09-25 16:00:00,0 days 00:15:00,15.0,September,25
4030,Εργασία,25/9/2024,14:45:00,15:45:00," 
",25/9/2024,Εργασία,2024-09-25 14:45:00,2024-09-25 15:45:00,0 days 01:00:00,60.0,September,25
4031,<3,25/9/2024,20:30:00,21:00:00," 
",25/9/2024,Purple category,2024-09-25 20:30:00,2024-09-25 21:00:00,0 days 00:30:00,30.0,September,25
4032,Χαζεύω,25/9/2024,19:30:00,20:30:00," 
",25/9/2024,Χαζεύω,2024-09-25 19:30:00,2024-09-25 20:30:00,0 days 01:00:00,60.0,September,25
4033,Χαζεύω,25/9/2024,21:00:00,23:15:00," 
",25/9/2024,Χαζεύω,2024-09-25 21:00:00,2024-09-25 23:15:00,0 days 02:15:00,135.0,September,25
4034,Other,25/9/2024,23:15:00,23:45:00," 
",25/9/2024,Other,2024-09-25 23:15:00,2024-09-25 23:45:00,0 days 00:30:00,30.0,September,25
4035,Erroneous Tasks,26/9/2024,08:00:00,09:45:00," 
",26/9/2024,Erroneοus Tasks,2024-09-26 08:00:00,2024-09-26 09:45:00,0 days 01:45:00,105.0,September,26
4036,Φίλοι,26/9/2024,17:30:00,22:15:00,,26/9/2024,Φίλοι,2024-09-26 17:30:00,2024-09-26 22:15:00,0 days 04:45:00,285.0,September,26
4037,Χαζεύω,27/9/2024,07:00:00,07:30:00," 
",27/9/2024,Χαζεύω,2024-09-27 07:00:00,2024-09-27 07:30:00,0 days 00:30:00,30.0,September,27
4038,Other,27/9/2024,07:30:00,08:00:00," 
",27/9/2024,Other,2024-09-27 07:30:00,2024-09-27 08:00:00,0 days 00:30:00,30.0,September,27
4039,Erroneous Tasks,27/9/2024,08:00:00,10:15:00," 
",27/9/2024,Erroneοus Tasks,2024-09-27 08:00:00,2024-09-27 10:15:00,0 days 02:15:00,135.0,September,27
4040,Other,27/9/2024,10:15:00,10:30:00," 
",27/9/2024,Other,2024-09-27 10:15:00,2024-09-27 10:30:00,0 days 00:15:00,15.0,September,27
4041,<3,26/9/2024,23:00:00,23:15:00," 
",26/9/2024,Purple category,2024-09-26 23:00:00,2024-09-26 23:15:00,0 days 00:15:00,15.0,September,26
4042,Χαζεύω,26/9/2024,23:15:00,00:00:00," 
",27/9/2024,Χαζεύω,2024-09-26 23:15:00,2024-09-27 00:00:00,0 days 00:45:00,45.0,September,26
4043,Χαζεύω,26/9/2024,22:45:00,23:00:00," 
",26/9/2024,Χαζεύω,2024-09-26 22:45:00,2024-09-26 23:00:00,0 days 00:15:00,15.0,September,26
4044,Other,26/9/2024,22:15:00,22:45:00," 
",26/9/2024,Other,2024-09-26 22:15:00,2024-09-26 22:45:00,0 days 00:30:00,30.0,September,26
4045,Χαζεύω,27/9/2024,00:00:00,00:15:00," 
",27/9/2024,Χαζεύω,2024-09-27 00:00:00,2024-09-27 00:15:00,0 days 00:15:00,15.0,September,27
4046,Erroneous Tasks,27/9/2024,17:30:00,18:30:00," 
",27/9/2024,Erroneοus Tasks,2024-09-27 17:30:00,2024-09-27 18:30:00,0 days 01:00:00,60.0,September,27
4047,Break,27/9/2024,17:00:00,17:30:00," 
",27/9/2024,Break,2024-09-27 17:00:00,2024-09-27 17:30:00,0 days 00:30:00,30.0,September,27
4048,Φίλοι,28/9/2024,19:30:00,23:00:00,,28/9/2024,Φίλοι,2024-09-28 19:30:00,2024-09-28 23:00:00,0 days 03:30:00,210.0,September,28
4049,Blyat,29/9/2024,22:00:00,23:00:00," 
",29/9/2024,Λάμπρος,2024-09-29 22:00:00,2024-09-29 23:00:00,0 days 01:00:00,60.0,September,29
4050,Erroneous Tasks,29/9/2024,17:15:00,21:00:00," 
",29/9/2024,Erroneοus Tasks,2024-09-29 17:15:00,2024-09-29 21:00:00,0 days 03:45:00,225.0,September,29
4051,Erroneous Tasks,29/9/2024,16:45:00,17:00:00," 
",29/9/2024,Erroneοus Tasks,2024-09-29 16:45:00,2024-09-29 17:00:00,0 days 00:15:00,15.0,September,29
4052,Other,27/9/2024,18:30:00,19:15:00," 
",27/9/2024,Other,2024-09-27 18:30:00,2024-09-27 19:15:00,0 days 00:45:00,45.0,September,27
4053,Χαζεύω,28/9/2024,10:00:00,13:00:00," 
",28/9/2024,Χαζεύω,2024-09-28 10:00:00,2024-09-28 13:00:00,0 days 03:00:00,180.0,September,28
4054,Other,28/9/2024,19:15:00,19:30:00," 
",28/9/2024,Other,2024-09-28 19:15:00,2024-09-28 19:30:00,0 days 00:15:00,15.0,September,28
4055,Χαζεύω,28/9/2024,14:30:00,19:15:00," 
",28/9/2024,Χαζεύω,2024-09-28 14:30:00,2024-09-28 19:15:00,0 days 04:45:00,285.0,September,28
4056,Χαζεύω,29/9/2024,17:00:00,17:15:00," 
",29/9/2024,Χαζεύω,2024-09-29 17:00:00,2024-09-29 17:15:00,0 days 00:15:00,15.0,September,29
4057,Χαζεύω,27/9/2024,23:00:00,00:00:00," 
",28/9/2024,Χαζεύω,2024-09-27 23:00:00,2024-09-28 00:00:00,0 days 01:00:00,60.0,September,27
4058,Χαζεύω,28/9/2024,00:00:00,02:00:00," 
",28/9/2024,Χαζεύω,2024-09-28 00:00:00,2024-09-28 02:00:00,0 days 02:00:00,120.0,September,28
4059,<3,29/9/2024,21:45:00,22:00:00," 
",29/9/2024,Purple category,2024-09-29 21:45:00,2024-09-29 22:00:00,0 days 00:15:00,15.0,September,29
4060,Other,30/9/2024,07:15:00,07:30:00," 
",30/9/2024,Other,2024-09-30 07:15:00,2024-09-30 07:30:00,0 days 00:15:00,15.0,September,30
4061,Χαζεύω,29/9/2024,16:00:00,16:30:00," 
",29/9/2024,Χαζεύω,2024-09-29 16:00:00,2024-09-29 16:30:00,0 days 00:30:00,30.0,September,29
4062,Οικογένεια,29/9/2024,13:15:00,14:15:00," 
",29/9/2024,Οικογένεια,2024-09-29 13:15:00,2024-09-29 14:15:00,0 days 01:00:00,60.0,September,29
4063,<3,29/9/2024,01:15:00,01:30:00," 
",29/9/2024,Purple category,2024-09-29 01:15:00,2024-09-29 01:30:00,0 days 00:15:00,15.0,September,29
4064,Χαζεύω,29/9/2024,01:30:00,03:00:00," 
",29/9/2024,Χαζεύω,2024-09-29 01:30:00,2024-09-29 03:00:00,0 days 01:30:00,90.0,September,29
4065,Χαζεύω,29/9/2024,00:00:00,01:15:00," 
",29/9/2024,Χαζεύω,2024-09-29 00:00:00,2024-09-29 01:15:00,0 days 01:15:00,75.0,September,29
4066,Χαζεύω,29/9/2024,08:00:00,10:45:00," 
",29/9/2024,Χαζεύω,2024-09-29 08:00:00,2024-09-29 10:45:00,0 days 02:45:00,165.0,September,29
4067,Χαζεύω,29/9/2024,12:45:00,13:15:00," 
",29/9/2024,Χαζεύω,2024-09-29 12:45:00,2024-09-29 13:15:00,0 days 00:30:00,30.0,September,29
4068,Χαζεύω,28/9/2024,23:00:00,00:00:00," 
",29/9/2024,Χαζεύω,2024-09-28 23:00:00,2024-09-29 00:00:00,0 days 01:00:00,60.0,September,28
4069,<3,27/9/2024,19:15:00,19:30:00," 
",27/9/2024,Purple category,2024-09-27 19:15:00,2024-09-27 19:30:00,0 days 00:15:00,15.0,September,27
4070,Other,30/9/2024,09:30:00,09:45:00," 
",30/9/2024,Other,2024-09-30 09:30:00,2024-09-30 09:45:00,0 days 00:15:00,15.0,September,30
4071,Break,30/9/2024,17:00:00,17:30:00," 
",30/9/2024,Break,2024-09-30 17:00:00,2024-09-30 17:30:00,0 days 00:30:00,30.0,September,30
4072,Εργασία,30/9/2024,17:30:00,18:00:00," 
",30/9/2024,Εργασία,2024-09-30 17:30:00,2024-09-30 18:00:00,0 days 00:30:00,30.0,September,30
4074,Χαζεύω,30/9/2024,20:15:00,23:30:00," 
",30/9/2024,Χαζεύω,2024-09-30 20:15:00,2024-09-30 23:30:00,0 days 03:15:00,195.0,September,30
4075,<3,30/9/2024,19:30:00,20:15:00," 
",30/9/2024,Purple category,2024-09-30 19:30:00,2024-09-30 20:15:00,0 days 00:45:00,45.0,September,30
4076,Erroneous Tasks,30/9/2024,18:45:00,19:30:00," 
",30/9/2024,Erroneοus Tasks,2024-09-30 18:45:00,2024-09-30 19:30:00,0 days 00:45:00,45.0,September,30
4077,Χαζεύω,1/10/2024,07:15:00,08:00:00," 
",1/10/2024,Χαζεύω,2024-10-01 07:15:00,2024-10-01 08:00:00,0 days 00:45:00,45.0,October,1
4078,Break,1/10/2024,17:00:00,17:15:00," 
",1/10/2024,Break,2024-10-01 17:00:00,2024-10-01 17:15:00,0 days 00:15:00,15.0,October,1
4079,Εργασία,1/10/2024,17:15:00,18:00:00," 
",1/10/2024,Εργασία,2024-10-01 17:15:00,2024-10-01 18:00:00,0 days 00:45:00,45.0,October,1
4080,Erroneous Tasks,1/10/2024,20:15:00,23:00:00," 
",1/10/2024,Erroneοus Tasks,2024-10-01 20:15:00,2024-10-01 23:00:00,0 days 02:45:00,165.0,October,1
4081,Break,1/10/2024,10:45:00,11:00:00," 
",1/10/2024,Break,2024-10-01 10:45:00,2024-10-01 11:00:00,0 days 00:15:00,15.0,October,1
4082,Εργασία,1/10/2024,11:00:00,12:00:00," 
",1/10/2024,Εργασία,2024-10-01 11:00:00,2024-10-01 12:00:00,0 days 01:00:00,60.0,October,1
4083,Other,1/10/2024,18:00:00,18:30:00," 
",1/10/2024,Other,2024-10-01 18:00:00,2024-10-01 18:30:00,0 days 00:30:00,30.0,October,1
4086,Other,2/10/2024,09:00:00,09:15:00," 
",2/10/2024,Other,2024-10-02 09:00:00,2024-10-02 09:15:00,0 days 00:15:00,15.0,October,2
4087,Other,2/10/2024,02:15:00,02:45:00," 
",2/10/2024,Other,2024-10-02 02:15:00,2024-10-02 02:45:00,0 days 00:30:00,30.0,October,2
4088,Χαζεύω,2/10/2024,00:00:00,02:15:00," 
",2/10/2024,Χαζεύω,2024-10-02 00:00:00,2024-10-02 02:15:00,0 days 02:15:00,135.0,October,2
4089,Χαζεύω,1/10/2024,23:00:00,00:00:00," 
",2/10/2024,Χαζεύω,2024-10-01 23:00:00,2024-10-02 00:00:00,0 days 01:00:00,60.0,October,1
4091,Break,4/10/2024,16:30:00,17:00:00," 
",4/10/2024,Break,2024-10-04 16:30:00,2024-10-04 17:00:00,0 days 00:30:00,30.0,October,4
4092,Other,3/10/2024,08:45:00,09:00:00," 
",3/10/2024,Other,2024-10-03 08:45:00,2024-10-03 09:00:00,0 days 00:15:00,15.0,October,3
4093,Erroneous Tasks,4/10/2024,17:30:00,18:00:00," 
",4/10/2024,Erroneοus Tasks,2024-10-04 17:30:00,2024-10-04 18:00:00,0 days 00:30:00,30.0,October,4
4096,Erroneous Tasks,2/10/2024,18:00:00,18:15:00," 
",2/10/2024,Erroneοus Tasks,2024-10-02 18:00:00,2024-10-02 18:15:00,0 days 00:15:00,15.0,October,2
4097,Χαζεύω,2/10/2024,19:15:00,21:15:00," 
",2/10/2024,Χαζεύω,2024-10-02 19:15:00,2024-10-02 21:15:00,0 days 02:00:00,120.0,October,2
4098,Σπίτι,2/10/2024,21:15:00,21:45:00," 
",2/10/2024,Σπίτι,2024-10-02 21:15:00,2024-10-02 21:45:00,0 days 00:30:00,30.0,October,2
4099,Χαζεύω,2/10/2024,21:45:00,23:00:00," 
",2/10/2024,Χαζεύω,2024-10-02 21:45:00,2024-10-02 23:00:00,0 days 01:15:00,75.0,October,2
4100,Other,3/10/2024,19:00:00,20:00:00," 
",3/10/2024,Other,2024-10-03 19:00:00,2024-10-03 20:00:00,0 days 01:00:00,60.0,October,3
4101,Χαζεύω,4/10/2024,09:00:00,10:00:00," 
",4/10/2024,Χαζεύω,2024-10-04 09:00:00,2024-10-04 10:00:00,0 days 01:00:00,60.0,October,4
4102,Other,1/10/2024,19:00:00,20:15:00," 
",1/10/2024,Other,2024-10-01 19:00:00,2024-10-01 20:15:00,0 days 01:15:00,75.0,October,1
4103,Χαζεύω,6/10/2024,10:00:00,11:00:00," 
",6/10/2024,Χαζεύω,2024-10-06 10:00:00,2024-10-06 11:00:00,0 days 01:00:00,60.0,October,6
4104,Χαζεύω,5/10/2024,23:00:00,00:00:00," 
",6/10/2024,Χαζεύω,2024-10-05 23:00:00,2024-10-06 00:00:00,0 days 01:00:00,60.0,October,5
4105,Χαζεύω,6/10/2024,00:00:00,01:00:00," 
",6/10/2024,Χαζεύω,2024-10-06 00:00:00,2024-10-06 01:00:00,0 days 01:00:00,60.0,October,6
4106,Χαζεύω,5/10/2024,08:00:00,08:30:00," 
",5/10/2024,Χαζεύω,2024-10-05 08:00:00,2024-10-05 08:30:00,0 days 00:30:00,30.0,October,5
4107,Other,5/10/2024,22:30:00,23:00:00," 
",5/10/2024,Other,2024-10-05 22:30:00,2024-10-05 23:00:00,0 days 00:30:00,30.0,October,5
4108,Other,5/10/2024,09:00:00,10:00:00," 
",5/10/2024,Other,2024-10-05 09:00:00,2024-10-05 10:00:00,0 days 01:00:00,60.0,October,5
4109,Other,6/10/2024,12:00:00,12:30:00," 
",6/10/2024,Other,2024-10-06 12:00:00,2024-10-06 12:30:00,0 days 00:30:00,30.0,October,6
4110,Blyat,6/10/2024,12:30:00,19:45:00," 
",6/10/2024,Λάμπρος,2024-10-06 12:30:00,2024-10-06 19:45:00,0 days 07:15:00,435.0,October,6
4111,Χαζεύω,6/10/2024,19:45:00,20:30:00," 
",6/10/2024,Χαζεύω,2024-10-06 19:45:00,2024-10-06 20:30:00,0 days 00:45:00,45.0,October,6
4112,Χαζεύω,8/10/2024,06:45:00,07:15:00," 
",8/10/2024,Χαζεύω,2024-10-08 06:45:00,2024-10-08 07:15:00,0 days 00:30:00,30.0,October,8
4113,Other,8/10/2024,07:15:00,07:45:00," 
",8/10/2024,Other,2024-10-08 07:15:00,2024-10-08 07:45:00,0 days 00:30:00,30.0,October,8
4114,Χαζεύω,7/10/2024,23:00:00,00:00:00," 
",8/10/2024,Χαζεύω,2024-10-07 23:00:00,2024-10-08 00:00:00,0 days 01:00:00,60.0,October,7
4115,Σπίτι,7/10/2024,22:30:00,23:00:00," 
",7/10/2024,Σπίτι,2024-10-07 22:30:00,2024-10-07 23:00:00,0 days 00:30:00,30.0,October,7
4116,Χαζεύω,7/10/2024,10:00:00,10:30:00," 
",7/10/2024,Χαζεύω,2024-10-07 10:00:00,2024-10-07 10:30:00,0 days 00:30:00,30.0,October,7
4117,Blyat,7/10/2024,12:45:00,14:30:00," 
",7/10/2024,Λάμπρος,2024-10-07 12:45:00,2024-10-07 14:30:00,0 days 01:45:00,105.0,October,7
4118,Erroneous Tasks,7/10/2024,14:30:00,18:00:00," 
",7/10/2024,Erroneοus Tasks,2024-10-07 14:30:00,2024-10-07 18:00:00,0 days 03:30:00,210.0,October,7
4119,<3,7/10/2024,20:00:00,21:45:00," 
",7/10/2024,Purple category,2024-10-07 20:00:00,2024-10-07 21:45:00,0 days 01:45:00,105.0,October,7
4120,Σπίτι,7/10/2024,19:30:00,20:00:00," 
",7/10/2024,Σπίτι,2024-10-07 19:30:00,2024-10-07 20:00:00,0 days 00:30:00,30.0,October,7
4121,Χαζεύω,7/10/2024,18:30:00,19:30:00," 
",7/10/2024,Χαζεύω,2024-10-07 18:30:00,2024-10-07 19:30:00,0 days 01:00:00,60.0,October,7
4122,Ύπνος,7/10/2024,18:00:00,18:30:00," 
",7/10/2024,Ύπνος,2024-10-07 18:00:00,2024-10-07 18:30:00,0 days 00:30:00,30.0,October,7
4123,Erroneous Tasks,7/10/2024,10:30:00,12:45:00," 
",7/10/2024,Erroneοus Tasks,2024-10-07 10:30:00,2024-10-07 12:45:00,0 days 02:15:00,135.0,October,7
4125,Other,7/10/2024,22:15:00,22:30:00," 
",7/10/2024,Other,2024-10-07 22:15:00,2024-10-07 22:30:00,0 days 00:15:00,15.0,October,7
4126,<3,6/10/2024,21:45:00,22:30:00," 
",6/10/2024,Purple category,2024-10-06 21:45:00,2024-10-06 22:30:00,0 days 00:45:00,45.0,October,6
4127,Blyat,6/10/2024,20:30:00,21:45:00," 
",6/10/2024,Λάμπρος,2024-10-06 20:30:00,2024-10-06 21:45:00,0 days 01:15:00,75.0,October,6
4128,Blyat,6/10/2024,22:30:00,23:00:00," 
",6/10/2024,Λάμπρος,2024-10-06 22:30:00,2024-10-06 23:00:00,0 days 00:30:00,30.0,October,6
4129,Χαζεύω,6/10/2024,23:00:00,00:00:00," 
",7/10/2024,Χαζεύω,2024-10-06 23:00:00,2024-10-07 00:00:00,0 days 01:00:00,60.0,October,6
4131,Erroneous Tasks,9/10/2024,10:30:00,12:00:00," 
",9/10/2024,Erroneοus Tasks,2024-10-09 10:30:00,2024-10-09 12:00:00,0 days 01:30:00,90.0,October,9
4132,Erroneous Tasks,9/10/2024,13:00:00,14:45:00," 
",9/10/2024,Erroneοus Tasks,2024-10-09 13:00:00,2024-10-09 14:45:00,0 days 01:45:00,105.0,October,9
4133,Erroneous Tasks,9/10/2024,14:45:00,16:00:00," 
",9/10/2024,Erroneοus Tasks,2024-10-09 14:45:00,2024-10-09 16:00:00,0 days 01:15:00,75.0,October,9
4134,Erroneous Tasks,11/10/2024,12:30:00,14:30:00," 
",11/10/2024,Erroneοus Tasks,2024-10-11 12:30:00,2024-10-11 14:30:00,0 days 02:00:00,120.0,October,11
4135,Χαζεύω,9/10/2024,08:30:00,10:30:00," 
",9/10/2024,Χαζεύω,2024-10-09 08:30:00,2024-10-09 10:30:00,0 days 02:00:00,120.0,October,9
4136,Σπίτι,9/10/2024,12:00:00,13:00:00," 
",9/10/2024,Σπίτι,2024-10-09 12:00:00,2024-10-09 13:00:00,0 days 01:00:00,60.0,October,9
4137,Ύπνος,10/10/2024,23:00:00,00:00:00," 
",11/10/2024,Ύπνος,2024-10-10 23:00:00,2024-10-11 00:00:00,0 days 01:00:00,60.0,October,10
4138,<3,10/10/2024,21:00:00,21:45:00," 
",10/10/2024,Purple category,2024-10-10 21:00:00,2024-10-10 21:45:00,0 days 00:45:00,45.0,October,10
4139,Other,10/10/2024,00:00:00,01:00:00," 
",10/10/2024,Other,2024-10-10 00:00:00,2024-10-10 01:00:00,0 days 01:00:00,60.0,October,10
4140,Ύπνος,9/10/2024,21:00:00,23:00:00," 
",9/10/2024,Ύπνος,2024-10-09 21:00:00,2024-10-09 23:00:00,0 days 02:00:00,120.0,October,9
4141,Φίλοι,10/10/2024,17:00:00,20:30:00,,10/10/2024,Φίλοι,2024-10-10 17:00:00,2024-10-10 20:30:00,0 days 03:30:00,210.0,October,10
4142,Other,10/10/2024,20:30:00,21:00:00," 
",10/10/2024,Other,2024-10-10 20:30:00,2024-10-10 21:00:00,0 days 00:30:00,30.0,October,10
4143,Erroneous Tasks,10/10/2024,21:45:00,22:15:00," 
",10/10/2024,Erroneοus Tasks,2024-10-10 21:45:00,2024-10-10 22:15:00,0 days 00:30:00,30.0,October,10
4144,<3,10/10/2024,22:15:00,23:00:00," 
",10/10/2024,Purple category,2024-10-10 22:15:00,2024-10-10 23:00:00,0 days 00:45:00,45.0,October,10
4145,Other,10/10/2024,15:30:00,17:00:00," 
",10/10/2024,Other,2024-10-10 15:30:00,2024-10-10 17:00:00,0 days 01:30:00,90.0,October,10
4146,Χαζεύω,10/10/2024,13:00:00,15:30:00," 
",10/10/2024,Χαζεύω,2024-10-10 13:00:00,2024-10-10 15:30:00,0 days 02:30:00,150.0,October,10
4147,Οικογένεια,10/10/2024,10:30:00,11:45:00," 
",10/10/2024,Οικογένεια,2024-10-10 10:30:00,2024-10-10 11:45:00,0 days 01:15:00,75.0,October,10
4148,Erroneous Tasks,10/10/2024,11:45:00,12:30:00," 
",10/10/2024,Erroneοus Tasks,2024-10-10 11:45:00,2024-10-10 12:30:00,0 days 00:45:00,45.0,October,10
4149,Other,9/10/2024,20:00:00,21:00:00," 
",9/10/2024,Other,2024-10-09 20:00:00,2024-10-09 21:00:00,0 days 01:00:00,60.0,October,9
4150,Χαζεύω,9/10/2024,16:00:00,20:00:00," 
",9/10/2024,Χαζεύω,2024-10-09 16:00:00,2024-10-09 20:00:00,0 days 04:00:00,240.0,October,9
4151,Other,9/10/2024,23:00:00,00:00:00," 
",10/10/2024,Other,2024-10-09 23:00:00,2024-10-10 00:00:00,0 days 01:00:00,60.0,October,9
4152,Erroneous Tasks,11/10/2024,10:30:00,11:45:00," 
",11/10/2024,Erroneοus Tasks,2024-10-11 10:30:00,2024-10-11 11:45:00,0 days 01:15:00,75.0,October,11
4153,<3,14/10/2024,17:00:00,18:00:00," 
",14/10/2024,Purple category,2024-10-14 17:00:00,2024-10-14 18:00:00,0 days 01:00:00,60.0,October,14
4154,Φίλοι,16/10/2024,18:00:00,21:15:00,,16/10/2024,Φίλοι,2024-10-16 18:00:00,2024-10-16 21:15:00,0 days 03:15:00,195.0,October,16
4155,<3,14/10/2024,18:30:00,22:00:00," 
",14/10/2024,Purple category,2024-10-14 18:30:00,2024-10-14 22:00:00,0 days 03:30:00,210.0,October,14
4156,Other,14/10/2024,23:00:00,00:00:00," 
",15/10/2024,Other,2024-10-14 23:00:00,2024-10-15 00:00:00,0 days 01:00:00,60.0,October,14
4157,<3,12/10/2024,16:00:00,23:00:00," 
",12/10/2024,Purple category,2024-10-12 16:00:00,2024-10-12 23:00:00,0 days 07:00:00,420.0,October,12
4158,<3,13/10/2024,16:00:00,23:00:00," 
",13/10/2024,Purple category,2024-10-13 16:00:00,2024-10-13 23:00:00,0 days 07:00:00,420.0,October,13
4159,<3,13/10/2024,09:00:00,15:00:00," 
",13/10/2024,Purple category,2024-10-13 09:00:00,2024-10-13 15:00:00,0 days 06:00:00,360.0,October,13
4160,<3,12/10/2024,09:00:00,15:00:00," 
",12/10/2024,Purple category,2024-10-12 09:00:00,2024-10-12 15:00:00,0 days 06:00:00,360.0,October,12
4161,Other,12/10/2024,15:00:00,16:00:00," 
",12/10/2024,Other,2024-10-12 15:00:00,2024-10-12 16:00:00,0 days 01:00:00,60.0,October,12
4162,Other,13/10/2024,15:00:00,16:00:00," 
",13/10/2024,Other,2024-10-13 15:00:00,2024-10-13 16:00:00,0 days 01:00:00,60.0,October,13
4163,Σπίτι,11/10/2024,09:00:00,10:30:00," 
",11/10/2024,Σπίτι,2024-10-11 09:00:00,2024-10-11 10:30:00,0 days 01:30:00,90.0,October,11
4164,Ύπνος,11/10/2024,23:00:00,00:00:00," 
",12/10/2024,Ύπνος,2024-10-11 23:00:00,2024-10-12 00:00:00,0 days 01:00:00,60.0,October,11
4165,Ύπνος,12/10/2024,23:00:00,00:00:00," 
",13/10/2024,Ύπνος,2024-10-12 23:00:00,2024-10-13 00:00:00,0 days 01:00:00,60.0,October,12
4166,Ύπνος,13/10/2024,23:00:00,00:00:00," 
",14/10/2024,Ύπνος,2024-10-13 23:00:00,2024-10-14 00:00:00,0 days 01:00:00,60.0,October,13
4167,<3,8/10/2024,21:15:00,22:00:00," 
",8/10/2024,Purple category,2024-10-08 21:15:00,2024-10-08 22:00:00,0 days 00:45:00,45.0,October,8
4168,Χαζεύω,14/10/2024,07:30:00,08:30:00," 
",14/10/2024,Χαζεύω,2024-10-14 07:30:00,2024-10-14 08:30:00,0 days 01:00:00,60.0,October,14
4169,Χαζεύω,8/10/2024,19:30:00,21:15:00," 
",8/10/2024,Χαζεύω,2024-10-08 19:30:00,2024-10-08 21:15:00,0 days 01:45:00,105.0,October,8
4170,Other,8/10/2024,22:00:00,23:00:00," 
",8/10/2024,Other,2024-10-08 22:00:00,2024-10-08 23:00:00,0 days 01:00:00,60.0,October,8
4171,Χαζεύω,14/10/2024,11:00:00,12:00:00," 
",14/10/2024,Χαζεύω,2024-10-14 11:00:00,2024-10-14 12:00:00,0 days 01:00:00,60.0,October,14
4172,Other,14/10/2024,14:45:00,15:15:00," 
",14/10/2024,Other,2024-10-14 14:45:00,2024-10-14 15:15:00,0 days 00:30:00,30.0,October,14
4173,Other,11/10/2024,11:45:00,12:30:00," 
",11/10/2024,Other,2024-10-11 11:45:00,2024-10-11 12:30:00,0 days 00:45:00,45.0,October,11
4174,Χαζεύω,11/10/2024,08:00:00,09:00:00," 
",11/10/2024,Χαζεύω,2024-10-11 08:00:00,2024-10-11 09:00:00,0 days 01:00:00,60.0,October,11
4175,Χαζεύω,11/10/2024,15:30:00,17:00:00," 
",11/10/2024,Χαζεύω,2024-10-11 15:30:00,2024-10-11 17:00:00,0 days 01:30:00,90.0,October,11
4176,Other,11/10/2024,14:30:00,15:30:00," 
",11/10/2024,Other,2024-10-11 14:30:00,2024-10-11 15:30:00,0 days 01:00:00,60.0,October,11
4177,Other,10/10/2024,12:30:00,13:00:00," 
",10/10/2024,Other,2024-10-10 12:30:00,2024-10-10 13:00:00,0 days 00:30:00,30.0,October,10
4180,Other,17/10/2024,10:00:00,10:15:00," 
",17/10/2024,Other,2024-10-17 10:00:00,2024-10-17 10:15:00,0 days 00:15:00,15.0,October,17
4181,Χαζεύω,17/10/2024,09:15:00,10:00:00," 
",17/10/2024,Χαζεύω,2024-10-17 09:15:00,2024-10-17 10:00:00,0 days 00:45:00,45.0,October,17
4182,Other,17/10/2024,08:30:00,09:15:00," 
",17/10/2024,Other,2024-10-17 08:30:00,2024-10-17 09:15:00,0 days 00:45:00,45.0,October,17
4183,Χαζεύω,17/10/2024,08:00:00,08:30:00," 
",17/10/2024,Χαζεύω,2024-10-17 08:00:00,2024-10-17 08:30:00,0 days 00:30:00,30.0,October,17
4184,Other,16/10/2024,21:15:00,21:30:00," 
",16/10/2024,Other,2024-10-16 21:15:00,2024-10-16 21:30:00,0 days 00:15:00,15.0,October,16
4185,Χαζεύω,16/10/2024,22:30:00,00:00:00," 
",17/10/2024,Χαζεύω,2024-10-16 22:30:00,2024-10-17 00:00:00,0 days 01:30:00,90.0,October,16
4186,Χαζεύω,17/10/2024,00:00:00,00:30:00," 
",17/10/2024,Χαζεύω,2024-10-17 00:00:00,2024-10-17 00:30:00,0 days 00:30:00,30.0,October,17
4187,Σπίτι,21/10/2024,22:30:00,23:00:00," 
",21/10/2024,Σπίτι,2024-10-21 22:30:00,2024-10-21 23:00:00,0 days 00:30:00,30.0,October,21
4188,Σπίτι,23/10/2024,21:45:00,22:30:00," 
",23/10/2024,Σπίτι,2024-10-23 21:45:00,2024-10-23 22:30:00,0 days 00:45:00,45.0,October,23
4189,<3,15/10/2024,21:15:00,22:00:00," 
",15/10/2024,Purple category,2024-10-15 21:15:00,2024-10-15 22:00:00,0 days 00:45:00,45.0,October,15
4190,<3,17/10/2024,21:00:00,22:00:00," 
",17/10/2024,Purple category,2024-10-17 21:00:00,2024-10-17 22:00:00,0 days 01:00:00,60.0,October,17
4191,Οικογένεια,17/10/2024,22:00:00,22:30:00," 
",17/10/2024,Οικογένεια,2024-10-17 22:00:00,2024-10-17 22:30:00,0 days 00:30:00,30.0,October,17
