activity,category,task,duration (minutes),start time,end time,mood,notes
Εργασία ,,,76,3/24/2023 1:31 PM,3/24/2023 2:47 PM,0,""
Εργασία ,,,20,3/24/2023 1:11 PM,3/24/2023 1:31 PM,0,""
Break,,,61,3/24/2023 12:00 PM,3/24/2023 1:01 PM,0,""
Εργασία ,,,115,3/24/2023 10:04 AM,3/24/2023 12:00 PM,0,""
Reading,,,22,3/24/2023 8:32 AM,3/24/2023 8:54 AM,0,""
Other,,,31,3/24/2023 8:00 AM,3/24/2023 8:32 AM,0,""
Χαζευω,,,17,3/24/2023 7:42 AM,3/24/2023 8:00 AM,0,""
Sleeping,,,459,3/24/2023 12:00 AM,3/24/2023 7:39 AM,0,""
<3,,,30,3/23/2023 10:57 PM,3/23/2023 11:27 PM,0,""
Other,,,22,3/23/2023 10:32 PM,3/23/2023 10:54 PM,0,""
Χαζευω,,,43,3/23/2023 9:37 PM,3/23/2023 10:20 PM,0,""
Other,,,0,3/23/2023 9:37 PM,3/23/2023 9:37 PM,0,""
Reading,,,16,3/23/2023 9:20 PM,3/23/2023 9:37 PM,0,""
Οικογενεια,,,4,3/23/2023 9:12 PM,3/23/2023 9:17 PM,0,""
Other,,,3,3/23/2023 9:09 PM,3/23/2023 9:12 PM,0,""
Διπλωματική ,,,138,3/23/2023 6:49 PM,3/23/2023 9:08 PM,0,""
Εισιτήρια ,,,10,3/23/2023 6:38 PM,3/23/2023 6:49 PM,0,""
Διπλωματική ,,,21,3/23/2023 6:17 PM,3/23/2023 6:38 PM,0,""
Εργασία ,,,117,3/23/2023 3:08 PM,3/23/2023 5:05 PM,0,""
Εργασία ,,,106,3/23/2023 1:22 PM,3/23/2023 3:08 PM,0,""
Break,,,60,3/23/2023 12:21 PM,3/23/2023 1:22 PM,0,""
Εργασία ,,,83,3/23/2023 10:58 AM,3/23/2023 12:21 PM,0,""
Εργασία ,,,80,3/23/2023 9:38 AM,3/23/2023 10:58 AM,0,""
Other,,,19,3/23/2023 9:19 AM,3/23/2023 9:38 AM,0,""
Reading,,,21,3/23/2023 8:57 AM,3/23/2023 9:18 AM,0,""
Sleeping,,,483,3/23/2023 12:00 AM,3/23/2023 8:03 AM,0,""
Sleeping,,,47,3/22/2023 11:12 PM,3/23/2023 12:00 AM,0,""
Χαζευω,,,48,3/22/2023 10:23 PM,3/22/2023 11:11 PM,0,""
<3,,,45,3/22/2023 9:53 PM,3/22/2023 10:38 PM,0,""
Other,,,42,3/22/2023 9:10 PM,3/22/2023 9:52 PM,0,""
Χαζευω,,,60,3/22/2023 8:00 PM,3/22/2023 9:00 PM,0,""
σπιτι,,,30,3/22/2023 7:29 PM,3/22/2023 7:59 PM,0,""
Χαζευω,,,31,3/22/2023 6:57 PM,3/22/2023 7:29 PM,0,""
Reading,,,16,3/22/2023 6:35 PM,3/22/2023 6:52 PM,0,""
σπιτι,,,26,3/22/2023 6:09 PM,3/22/2023 6:35 PM,0,""
Reading,,,12,3/22/2023 5:56 PM,3/22/2023 6:09 PM,0,""
Other,,,2,3/22/2023 5:53 PM,3/22/2023 5:56 PM,0,""
Εργασία ,,,33,3/22/2023 5:01 PM,3/22/2023 5:35 PM,0,""
Διπλωματική ,,,7,3/22/2023 4:54 PM,3/22/2023 5:01 PM,0,""
Εργασία ,,,50,3/22/2023 4:01 PM,3/22/2023 4:51 PM,0,""
Break,,,8,3/22/2023 3:52 PM,3/22/2023 4:00 PM,0,""
Εργασία ,,,158,3/22/2023 1:14 PM,3/22/2023 3:52 PM,0,""
Break,,,68,3/22/2023 12:06 PM,3/22/2023 1:14 PM,0,""
Εργασία ,,,87,3/22/2023 10:38 AM,3/22/2023 12:05 PM,0,""
Break,,,14,3/22/2023 10:23 AM,3/22/2023 10:37 AM,0,""
Εργασία ,,,87,3/22/2023 8:55 AM,3/22/2023 10:22 AM,0,""
Other,,,1,3/22/2023 8:53 AM,3/22/2023 8:55 AM,0,""
Reading,,,23,3/22/2023 8:29 AM,3/22/2023 8:53 AM,0,""
Other,,,8,3/22/2023 8:21 AM,3/22/2023 8:29 AM,3,""
Sleeping,,,470,3/22/2023 12:10 AM,3/22/2023 8:00 AM,0,""
<3,,,57,3/21/2023 10:33 PM,3/21/2023 11:30 PM,0,""
Other,,,3,3/21/2023 10:29 PM,3/21/2023 10:33 PM,0,""
Χαζευω,,,58,3/21/2023 9:31 PM,3/21/2023 10:29 PM,0,""
Other,,,38,3/21/2023 8:52 PM,3/21/2023 9:31 PM,0,""
Οικογενεια,,,38,3/21/2023 8:14 PM,3/21/2023 8:52 PM,0,""
Διπλωματική ,,,38,3/21/2023 7:33 PM,3/21/2023 8:11 PM,0,""
Διπλωματική ,,,27,3/21/2023 7:05 PM,3/21/2023 7:32 PM,0,""
Διπλωματική ,,,43,3/21/2023 6:22 PM,3/21/2023 7:05 PM,0,""
Break,,,23,3/21/2023 5:58 PM,3/21/2023 6:22 PM,0,""
Διπλωματική ,,,54,3/21/2023 5:03 PM,3/21/2023 5:58 PM,0,""
Εργασία ,,,204,3/21/2023 1:39 PM,3/21/2023 5:03 PM,0,""
Break,,,96,3/21/2023 12:02 PM,3/21/2023 1:39 PM,0,""
Εργασία ,,,64,3/21/2023 10:57 AM,3/21/2023 12:02 PM,0,""
Break,,,11,3/21/2023 10:45 AM,3/21/2023 10:57 AM,0,""
Εργασία ,,,101,3/21/2023 9:04 AM,3/21/2023 10:45 AM,0,""
Reading,,,17,3/21/2023 8:46 AM,3/21/2023 9:03 AM,0,""
Other,,,12,3/21/2023 8:33 AM,3/21/2023 8:46 AM,0,""
Other,,,22,3/21/2023 8:10 AM,3/21/2023 8:33 AM,0,""
Sleeping,,,459,3/21/2023 12:31 AM,3/21/2023 8:10 AM,0,""
Χαζευω,,,0,3/21/2023 12:30 AM,3/21/2023 12:30 AM,0,""
<3,,,50,3/20/2023 11:00 PM,3/20/2023 11:50 PM,0,""
Reading,,,20,3/20/2023 10:42 PM,3/20/2023 11:02 PM,0,""
Χαζευω,,,40,3/20/2023 10:01 PM,3/20/2023 10:42 PM,0,""
Οικογενεια,,,43,3/20/2023 8:54 PM,3/20/2023 9:37 PM,0,""
Other,,,4,3/20/2023 8:50 PM,3/20/2023 8:54 PM,0,""
Διπλωματική ,,,93,3/20/2023 7:15 PM,3/20/2023 8:49 PM,0,""
Other,,,7,3/20/2023 7:08 PM,3/20/2023 7:15 PM,0,""
Erroneous Tasks,,,96,3/20/2023 5:32 PM,3/20/2023 7:08 PM,0,""
Εργασία ,,,59,3/20/2023 4:33 PM,3/20/2023 5:32 PM,0,""
Break,,,55,3/20/2023 3:37 PM,3/20/2023 4:33 PM,0,""
Εργασία ,,,111,3/20/2023 1:45 PM,3/20/2023 3:37 PM,0,""
Break,,,23,3/20/2023 1:21 PM,3/20/2023 1:45 PM,0,""
Εργασία ,,,10,3/20/2023 1:11 PM,3/20/2023 1:21 PM,0,""
Break,,,70,3/20/2023 12:00 PM,3/20/2023 1:11 PM,0,""
Εργασία ,,,97,3/20/2023 10:23 AM,3/20/2023 12:00 PM,0,""
Other,,,63,3/20/2023 9:19 AM,3/20/2023 10:23 AM,0,""
Reading,,,25,3/20/2023 8:54 AM,3/20/2023 9:19 AM,0,""
Other,,,32,3/20/2023 8:21 AM,3/20/2023 8:54 AM,0,""
Sleeping,,,450,3/20/2023 12:03 AM,3/20/2023 7:33 AM,0,""
<3,,,28,3/19/2023 10:45 PM,3/19/2023 11:13 PM,0,""
Εισιτήρια ,,,44,3/19/2023 10:00 PM,3/19/2023 10:44 PM,0,""
Οικογενεια,,,15,3/19/2023 9:37 PM,3/19/2023 9:52 PM,0,""
Εισιτήρια ,,,54,3/19/2023 8:42 PM,3/19/2023 9:36 PM,0,""
Χαζευω,,,123,3/19/2023 6:39 PM,3/19/2023 8:42 PM,0,""
Other,,,35,3/19/2023 6:03 PM,3/19/2023 6:39 PM,0,""
Reading,,,47,3/19/2023 5:15 PM,3/19/2023 6:03 PM,0,""
Reading,,,47,3/19/2023 5:15 PM,3/19/2023 6:03 PM,0,""
Reading,,,47,3/19/2023 5:15 PM,3/19/2023 6:03 PM,0,""
Sleeping,,,77,3/19/2023 3:57 PM,3/19/2023 5:15 PM,0,""
Other,,,61,3/19/2023 2:51 PM,3/19/2023 3:52 PM,0,""
Χαζευω,,,23,3/19/2023 2:27 PM,3/19/2023 2:51 PM,0,""
Erroneous Tasks,,,45,3/19/2023 12:46 PM,3/19/2023 1:31 PM,0,""
Erroneous Tasks,,,9,3/19/2023 12:31 PM,3/19/2023 12:41 PM,0,""
σπιτι,,,57,3/19/2023 11:34 AM,3/19/2023 12:31 PM,0,""
Χαζευω,,,45,3/19/2023 10:48 AM,3/19/2023 11:34 AM,0,""
σπιτι,,,43,3/19/2023 10:02 AM,3/19/2023 10:45 AM,0,""
<3,,,180,3/19/2023 7:00 AM,3/19/2023 10:00 AM,0,""
Sleeping,,,292,3/19/2023 2:08 AM,3/19/2023 7:00 AM,0,""
σπιτι,,,59,3/19/2023 1:01 AM,3/19/2023 2:00 AM,0,""
<3,,,114,3/18/2023 11:06 PM,3/19/2023 1:00 AM,0,""
Οικογενεια,,,5,3/18/2023 11:00 PM,3/18/2023 11:05 PM,0,""
Οικογενεια,,,20,3/18/2023 10:25 PM,3/18/2023 10:45 PM,0,""
<3,,,34,3/18/2023 9:51 PM,3/18/2023 10:25 PM,0,""
Χαζευω,,,45,3/18/2023 9:06 PM,3/18/2023 9:51 PM,0,""
<3,,,74,3/18/2023 7:51 PM,3/18/2023 9:06 PM,0,""
Χαζευω,,,15,3/18/2023 7:36 PM,3/18/2023 7:51 PM,0,""
<3,,,366,3/18/2023 1:30 PM,3/18/2023 7:36 PM,0,""
σπιτι,,,66,3/18/2023 12:20 PM,3/18/2023 1:26 PM,0,""
<3,,,194,3/18/2023 9:02 AM,3/18/2023 12:16 PM,0,""
Sleeping,,,582,3/17/2023 11:18 PM,3/18/2023 9:00 AM,0,""
Οικογενεια,,,52,3/17/2023 9:32 PM,3/17/2023 10:25 PM,0,""
<3,,,94,3/17/2023 7:58 PM,3/17/2023 9:32 PM,0,""
Erroneous Tasks,,,14,3/17/2023 7:43 PM,3/17/2023 7:58 PM,0,""
Φιλοι ,,,130,3/17/2023 5:30 PM,3/17/2023 7:40 PM,0,""
Εργασία ,,,70,3/17/2023 4:20 PM,3/17/2023 5:30 PM,0,""
Διπλωματική ,,,15,3/17/2023 4:04 PM,3/17/2023 4:19 PM,0,""
Εργασία ,,,21,3/17/2023 3:41 PM,3/17/2023 4:02 PM,0,""
σπιτι,,,53,3/17/2023 2:48 PM,3/17/2023 3:41 PM,0,""
Sleeping,,,0,3/17/2023 2:46 PM,3/17/2023 2:46 PM,0,""
Other,,,35,3/17/2023 2:11 PM,3/17/2023 2:46 PM,0,""
Εισιτήρια ,,,83,3/17/2023 12:47 PM,3/17/2023 2:10 PM,0,""
Εργασία ,,,250,3/17/2023 8:36 AM,3/17/2023 12:46 PM,0,""
Other,,,20,3/17/2023 8:15 AM,3/17/2023 8:36 AM,0,""
Sleeping,,,552,3/16/2023 11:03 PM,3/17/2023 8:15 AM,0,""
<3,,,0,3/16/2023 11:00 PM,3/16/2023 11:00 PM,0,""
Sleeping,,,34,3/16/2023 10:25 PM,3/16/2023 11:00 PM,0,""
Χαζευω,,,29,3/16/2023 9:55 PM,3/16/2023 10:25 PM,0,""
Other,,,3,3/16/2023 9:52 PM,3/16/2023 9:55 PM,0,""
<3,,,27,3/16/2023 9:24 PM,3/16/2023 9:51 PM,0,""
Φιλοι ,,,22,3/16/2023 9:02 PM,3/16/2023 9:24 PM,0,""
<3,,,96,3/16/2023 7:25 PM,3/16/2023 9:02 PM,0,""
Erroneous Tasks,,,7,3/16/2023 7:17 PM,3/16/2023 7:25 PM,0,""
<3,,,93,3/16/2023 5:44 PM,3/16/2023 7:17 PM,0,""
σπιτι,,,21,3/16/2023 5:22 PM,3/16/2023 5:44 PM,0,""
<3,,,22,3/16/2023 4:59 PM,3/16/2023 5:22 PM,0,""
vdab,,,140,3/16/2023 2:39 PM,3/16/2023 4:59 PM,0,""
Εργασία ,,,390,3/16/2023 8:00 AM,3/16/2023 2:30 PM,0,""
Sleeping,,,436,3/16/2023 12:14 AM,3/16/2023 7:30 AM,0,""
<3,,,14,3/15/2023 11:58 PM,3/16/2023 12:13 AM,0,""
Erroneous Tasks,,,0,3/15/2023 11:58 PM,3/15/2023 11:58 PM,0,""
Other,,,34,3/15/2023 11:23 PM,3/15/2023 11:58 PM,0,""
Reading,,,23,3/15/2023 11:00 PM,3/15/2023 11:23 PM,0,""
Reading,,,7,3/15/2023 10:52 PM,3/15/2023 11:00 PM,0,""
Διπλωματική ,,,8,3/15/2023 10:44 PM,3/15/2023 10:52 PM,0,""
Χαζευω,,,20,3/15/2023 10:24 PM,3/15/2023 10:44 PM,0,""
Other,,,24,3/15/2023 9:59 PM,3/15/2023 10:24 PM,0,""
Sleeping,,,14,3/15/2023 9:40 PM,3/15/2023 9:55 PM,0,""
Reading,,,18,3/15/2023 9:21 PM,3/15/2023 9:40 PM,0,""
Διπλωματική ,,,49,3/15/2023 8:32 PM,3/15/2023 9:21 PM,0,""
Διπλωματική ,,,37,3/15/2023 7:36 PM,3/15/2023 8:14 PM,0,""
Other,,,54,3/15/2023 6:39 PM,3/15/2023 7:33 PM,0,""
Χαζευω,,,50,3/15/2023 4:36 PM,3/15/2023 5:26 PM,0,""
Χαζευω,,,33,3/15/2023 3:52 PM,3/15/2023 4:25 PM,0,""
Other,,,2,3/15/2023 3:49 PM,3/15/2023 3:52 PM,0,""
Reading,,,22,3/15/2023 3:27 PM,3/15/2023 3:49 PM,0,""
Εργασία ,,,67,3/15/2023 2:20 PM,3/15/2023 3:27 PM,0,""
Break,,,22,3/15/2023 1:57 PM,3/15/2023 2:19 PM,0,""
Εργασία ,,,147,3/15/2023 11:30 AM,3/15/2023 1:57 PM,0,""
Break,,,23,3/15/2023 11:04 AM,3/15/2023 11:27 AM,0,""
Εργασία ,,,189,3/15/2023 7:55 AM,3/15/2023 11:04 AM,0,""
Other,,,4,3/15/2023 7:50 AM,3/15/2023 7:55 AM,0,""
Reading,,,33,3/15/2023 7:17 AM,3/15/2023 7:50 AM,0,""
Sleeping,,,436,3/14/2023 11:44 PM,3/15/2023 7:00 AM,0,""
<3,,,34,3/14/2023 11:00 PM,3/14/2023 11:34 PM,0,""
<3,,,26,3/14/2023 10:34 PM,3/14/2023 11:00 PM,0,""
σπιτι,,,37,3/14/2023 9:56 PM,3/14/2023 10:34 PM,0,""
Other,,,15,3/14/2023 8:28 PM,3/14/2023 8:44 PM,0,""
Διπλωματική ,,,117,3/14/2023 6:30 PM,3/14/2023 8:28 PM,0,""
Erroneous Tasks,,,17,3/14/2023 6:13 PM,3/14/2023 6:30 PM,0,""
Εισιτήρια ,,,8,3/14/2023 5:55 PM,3/14/2023 6:04 PM,0,""
Εργασία ,,,72,3/14/2023 4:43 PM,3/14/2023 5:55 PM,0,""
Εργασία ,,,209,3/14/2023 1:14 PM,3/14/2023 4:43 PM,0,""
Break,,,54,3/14/2023 12:19 PM,3/14/2023 1:14 PM,0,""
Erroneous Tasks,,,41,3/14/2023 11:38 AM,3/14/2023 12:19 PM,0,""
Εργασία ,,,36,3/14/2023 11:01 AM,3/14/2023 11:38 AM,0,""
Break,,,21,3/14/2023 10:39 AM,3/14/2023 11:01 AM,0,""
Εργασία ,,,78,3/14/2023 9:21 AM,3/14/2023 10:39 AM,0,""
Other,,,3,3/14/2023 9:17 AM,3/14/2023 9:21 AM,0,""
Reading,,,29,3/14/2023 8:48 AM,3/14/2023 9:17 AM,0,""
Other,,,31,3/14/2023 8:16 AM,3/14/2023 8:48 AM,0,""
Sleeping,,,453,3/14/2023 12:43 AM,3/14/2023 8:16 AM,0,""
Χαζευω,,,43,3/14/2023 12:00 AM,3/14/2023 12:43 AM,0,""
Χαζευω,,,12,3/13/2023 11:47 PM,3/14/2023 12:00 AM,0,""
<3,,,16,3/13/2023 11:31 PM,3/13/2023 11:47 PM,0,""
Other,,,30,3/13/2023 11:00 PM,3/13/2023 11:31 PM,0,""
Χαζευω,,,58,3/13/2023 10:01 PM,3/13/2023 11:00 PM,0,""
Sleeping,,,156,3/13/2023 7:25 PM,3/13/2023 10:01 PM,0,""
Χαζευω,,,71,3/13/2023 6:13 PM,3/13/2023 7:25 PM,0,""
Other,,,2,3/13/2023 6:11 PM,3/13/2023 6:13 PM,0,""
Reading,,,13,3/13/2023 5:58 PM,3/13/2023 6:11 PM,0,""
Εργασία ,,,0,3/13/2023 1:26 PM,3/13/2023 1:27 PM,0,""
Εργασία ,,,301,3/13/2023 12:51 PM,3/13/2023 5:52 PM,0,""
Break,,,49,3/13/2023 12:01 PM,3/13/2023 12:50 PM,0,""
Εργασία ,,,4,3/13/2023 11:56 AM,3/13/2023 12:01 PM,0,""
Break,,,13,3/13/2023 11:43 AM,3/13/2023 11:56 AM,0,""
Εργασία ,,,14,3/13/2023 11:29 AM,3/13/2023 11:43 AM,0,""
Break,,,4,3/13/2023 11:24 AM,3/13/2023 11:29 AM,0,""
Εργασία ,,,61,3/13/2023 10:23 AM,3/13/2023 11:24 AM,0,""
Erroneous Tasks,,,31,3/13/2023 9:52 AM,3/13/2023 10:23 AM,0,""
Break,,,15,3/13/2023 9:37 AM,3/13/2023 9:52 AM,0,""
Erroneous Tasks,,,7,3/13/2023 9:30 AM,3/13/2023 9:37 AM,0,""
Other,,,7,3/13/2023 9:22 AM,3/13/2023 9:30 AM,0,""
Reading,,,20,3/13/2023 9:01 AM,3/13/2023 9:22 AM,0,""
Other,,,13,3/13/2023 8:48 AM,3/13/2023 9:01 AM,0,""
Χαζευω,,,6,3/13/2023 8:41 AM,3/13/2023 8:48 AM,0,""
Other,,,19,3/13/2023 8:22 AM,3/13/2023 8:41 AM,0,""
Sleeping,,,440,3/13/2023 1:00 AM,3/13/2023 8:20 AM,0,""
Reading,,,32,3/13/2023 12:00 AM,3/13/2023 12:32 AM,0,""
Reading,,,11,3/12/2023 11:48 PM,3/13/2023 12:00 AM,0,""
Other,,,15,3/12/2023 11:32 PM,3/12/2023 11:48 PM,0,""
Sleeping,,,37,3/12/2023 10:55 PM,3/12/2023 11:32 PM,0,""
Reading,,,34,3/12/2023 10:20 PM,3/12/2023 10:55 PM,0,""
Φιλοι ,,,41,3/12/2023 9:36 PM,3/12/2023 10:18 PM,0,""
Reading,,,125,3/12/2023 7:31 PM,3/12/2023 9:36 PM,0,""
Other,,,5,3/12/2023 7:25 PM,3/12/2023 7:31 PM,0,""
<3,,,198,3/12/2023 4:07 PM,3/12/2023 7:25 PM,0,""
Blyat,,,374,3/12/2023 9:52 AM,3/12/2023 4:07 PM,0,""
<3,,,110,3/12/2023 8:00 AM,3/12/2023 9:50 AM,0,""
Sleeping,,,357,3/12/2023 2:02 AM,3/12/2023 7:59 AM,0,""
<3,,,120,3/12/2023 12:00 AM,3/12/2023 2:00 AM,0,""
<3,,,956,3/11/2023 8:04 AM,3/12/2023 12:00 AM,0,""
Sleeping,,,420,3/11/2023 1:00 AM,3/11/2023 8:00 AM,0,""
<3,,,60,3/11/2023 12:00 AM,3/11/2023 1:00 AM,0,""
<3,,,149,3/10/2023 9:31 PM,3/11/2023 12:00 AM,0,""
Other,,,27,3/10/2023 9:03 PM,3/10/2023 9:30 PM,0,""
Reading,,,170,3/10/2023 6:10 PM,3/10/2023 9:00 PM,0,""
Χαζευω,,,42,3/10/2023 5:26 PM,3/10/2023 6:09 PM,0,""
Reading,,,14,3/10/2023 5:09 PM,3/10/2023 5:23 PM,0,""
Reading,,,46,3/10/2023 4:01 PM,3/10/2023 4:48 PM,0,""
Other,,,6,3/10/2023 3:49 PM,3/10/2023 3:56 PM,0,""
Εργασία ,,,153,3/10/2023 1:16 PM,3/10/2023 3:49 PM,0,""
Break,,,72,3/10/2023 12:03 PM,3/10/2023 1:16 PM,0,""
Εργασία ,,,73,3/10/2023 10:50 AM,3/10/2023 12:03 PM,0,""
Εργασία ,,,110,3/10/2023 8:59 AM,3/10/2023 10:50 AM,0,""
Break,,,27,3/10/2023 8:32 AM,3/10/2023 8:59 AM,0,""
Εργασία ,,,62,3/10/2023 7:30 AM,3/10/2023 8:32 AM,0,""
Sleeping,,,390,3/10/2023 12:00 AM,3/10/2023 6:30 AM,0,""
Other,,,60,3/9/2023 11:00 PM,3/10/2023 12:00 AM,0,""
Χαζευω,,,88,3/9/2023 8:04 PM,3/9/2023 9:32 PM,0,""
Reading,,,57,3/9/2023 7:06 PM,3/9/2023 8:04 PM,0,""
Other,,,6,3/9/2023 6:59 PM,3/9/2023 7:06 PM,0,""
Erroneous Tasks,,,59,3/9/2023 5:59 PM,3/9/2023 6:59 PM,0,""
Reading,,,16,3/9/2023 5:40 PM,3/9/2023 5:56 PM,0,""
Εργασία ,,,107,3/9/2023 3:53 PM,3/9/2023 5:40 PM,0,""
Εργασία ,,,161,3/9/2023 1:11 PM,3/9/2023 3:53 PM,0,""
Break,,,65,3/9/2023 12:06 PM,3/9/2023 1:11 PM,0,""
Εργασία ,,,166,3/9/2023 9:20 AM,3/9/2023 12:06 PM,0,""
Reading,,,26,3/9/2023 8:49 AM,3/9/2023 9:15 AM,0,""
Χαζευω,,,47,3/9/2023 8:01 AM,3/9/2023 8:49 AM,0,""
Sleeping,,,481,3/9/2023 12:00 AM,3/9/2023 8:01 AM,0,""
Sleeping,,,32,3/8/2023 11:27 PM,3/9/2023 12:00 AM,0,""
Χαζευω,,,240,3/8/2023 7:27 PM,3/8/2023 11:27 PM,0,""
Reading,,,19,3/8/2023 6:57 PM,3/8/2023 7:16 PM,0,""
Other,,,16,3/8/2023 6:40 PM,3/8/2023 6:57 PM,0,""
Εργασία ,,,93,3/8/2023 5:06 PM,3/8/2023 6:40 PM,0,""
Break,,,12,3/8/2023 4:54 PM,3/8/2023 5:06 PM,0,""
Εργασία ,,,10,3/8/2023 4:43 PM,3/8/2023 4:54 PM,0,""
Break,,,41,3/8/2023 4:02 PM,3/8/2023 4:43 PM,0,""
Εργασία ,,,172,3/8/2023 1:10 PM,3/8/2023 4:02 PM,0,""
Break,,,70,3/8/2023 11:59 AM,3/8/2023 1:10 PM,0,""
Εργασία ,,,12,3/8/2023 11:47 AM,3/8/2023 11:59 AM,0,""
Break,,,25,3/8/2023 11:22 AM,3/8/2023 11:47 AM,0,""
Εργασία ,,,122,3/8/2023 9:20 AM,3/8/2023 11:22 AM,0,""
Reading,,,16,3/8/2023 8:59 AM,3/8/2023 9:15 AM,0,""
Χαζευω,,,22,3/8/2023 8:36 AM,3/8/2023 8:59 AM,0,""
Sleeping,,,480,3/8/2023 12:00 AM,3/8/2023 8:00 AM,0,""
Χαζευω,,,94,3/7/2023 10:25 PM,3/8/2023 12:00 AM,0,""
<3,,,73,3/7/2023 9:11 PM,3/7/2023 10:25 PM,0,""
Οικογενεια,,,48,3/7/2023 8:23 PM,3/7/2023 9:11 PM,0,""
Other,,,10,3/7/2023 8:12 PM,3/7/2023 8:23 PM,0,""
Εργασία ,,,79,3/7/2023 6:49 PM,3/7/2023 8:09 PM,0,""
Break,,,15,3/7/2023 6:34 PM,3/7/2023 6:49 PM,0,""
Εργασία ,,,347,3/7/2023 12:46 PM,3/7/2023 6:34 PM,0,""
Break,,,44,3/7/2023 12:01 PM,3/7/2023 12:46 PM,0,""
Εργασία ,,,95,3/7/2023 10:26 AM,3/7/2023 12:01 PM,0,""
Break,,,14,3/7/2023 10:12 AM,3/7/2023 10:26 AM,0,""
Εργασία ,,,56,3/7/2023 9:15 AM,3/7/2023 10:12 AM,0,""
Reading,,,44,3/7/2023 8:31 AM,3/7/2023 9:15 AM,0,""
Other,,,7,3/7/2023 8:24 AM,3/7/2023 8:31 AM,0,""
Χαζευω,,,89,3/7/2023 6:54 AM,3/7/2023 8:23 AM,0,""
Sleeping,,,414,3/7/2023 12:00 AM,3/7/2023 6:54 AM,0,""
Χαζευω,,,45,3/6/2023 11:14 PM,3/7/2023 12:00 AM,0,""
Χαζευω,,,0,3/6/2023 11:08 PM,3/6/2023 11:08 PM,0,""
<3,,,24,3/6/2023 10:28 PM,3/6/2023 10:52 PM,0,""
Χαζευω,,,145,3/6/2023 7:51 PM,3/6/2023 10:16 PM,0,""
Other,,,1,3/6/2023 7:50 PM,3/6/2023 7:51 PM,0,""
Reading,,,37,3/6/2023 7:12 PM,3/6/2023 7:50 PM,0,""
Οικογενεια,,,4,3/6/2023 7:08 PM,3/6/2023 7:12 PM,0,""
Other,,,5,3/6/2023 7:03 PM,3/6/2023 7:08 PM,0,""
Εισιτήρια ,,,48,3/6/2023 6:15 PM,3/6/2023 7:03 PM,0,""
Εργασία ,,,149,3/6/2023 3:45 PM,3/6/2023 6:14 PM,0,""
Break,,,10,3/6/2023 3:32 PM,3/6/2023 3:42 PM,0,""
Εργασία ,,,147,3/6/2023 1:03 PM,3/6/2023 3:30 PM,0,""
Break,,,45,3/6/2023 12:17 PM,3/6/2023 1:02 PM,0,""
Εργασία ,,,193,3/6/2023 9:03 AM,3/6/2023 12:16 PM,0,""
Other,,,11,3/6/2023 8:49 AM,3/6/2023 9:00 AM,0,""
Reading,,,13,3/6/2023 8:35 AM,3/6/2023 8:49 AM,0,""
Other,,,28,3/6/2023 8:07 AM,3/6/2023 8:35 AM,0,""
Sleeping,,,412,3/6/2023 1:13 AM,3/6/2023 8:05 AM,0,""
Χαζευω,,,72,3/6/2023 12:00 AM,3/6/2023 1:12 AM,0,""
Εισιτήρια ,,,57,3/5/2023 11:02 PM,3/6/2023 12:00 AM,0,""
Erroneous Tasks,,,58,3/5/2023 10:03 PM,3/5/2023 11:02 PM,0,""
Χαζευω,,,61,3/5/2023 9:02 PM,3/5/2023 10:03 PM,0,""
Erroneous Tasks,,,24,3/5/2023 8:38 PM,3/5/2023 9:02 PM,0,""
Οικογενεια,,,59,3/5/2023 7:39 PM,3/5/2023 8:38 PM,0,""
Χαζευω,,,9,3/5/2023 7:30 PM,3/5/2023 7:39 PM,0,""
Reading,,,112,3/5/2023 5:38 PM,3/5/2023 7:30 PM,0,""
Sleeping,,,54,3/5/2023 4:36 PM,3/5/2023 5:31 PM,0,""
Reading,,,20,3/5/2023 4:16 PM,3/5/2023 4:36 PM,0,""
Sleeping,,,75,3/5/2023 3:00 PM,3/5/2023 4:16 PM,0,""
Other,,,17,3/5/2023 2:43 PM,3/5/2023 3:00 PM,0,""
Χαζευω,,,17,3/5/2023 2:25 PM,3/5/2023 2:43 PM,0,""
Other,,,18,3/5/2023 2:06 PM,3/5/2023 2:25 PM,0,""
Χαζευω,,,20,3/5/2023 1:04 PM,3/5/2023 1:24 PM,0,""
Reading,,,24,3/5/2023 12:40 PM,3/5/2023 1:04 PM,0,""
<3,,,188,3/5/2023 9:31 AM,3/5/2023 12:39 PM,0,""
σπιτι,,,15,3/5/2023 9:16 AM,3/5/2023 9:31 AM,0,""
Χαζευω,,,22,3/5/2023 8:53 AM,3/5/2023 9:15 AM,0,""
<3,,,21,3/5/2023 8:31 AM,3/5/2023 8:52 AM,0,""
Sleeping,,,389,3/5/2023 2:01 AM,3/5/2023 8:30 AM,0,""
<3,,,160,3/4/2023 11:20 PM,3/5/2023 2:00 AM,0,""
Φιλοι ,,,19,3/4/2023 11:00 PM,3/4/2023 11:19 PM,0,""
Φιλοι ,,,14,3/4/2023 10:45 PM,3/4/2023 11:00 PM,0,""
<3,,,368,3/4/2023 4:36 PM,3/4/2023 10:45 PM,0,""
Οικογενεια,,,14,3/4/2023 4:22 PM,3/4/2023 4:36 PM,0,""
Φιλοι ,,,195,3/4/2023 1:00 PM,3/4/2023 4:15 PM,0,""
